pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
37796786,2023,Caution,none_or_unclear,generative,0.850,Survey of perceptions/attitudes; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
34132641,2021,Caution,misclassification,discriminative,0.750,"Self-diagnosis apps evaluated on diagnostic accuracy, generalizability, and algorithm update performance",q7_failuremode_v1,claude-sonnet-4-6
33627020,2021,Caution,none_or_unclear,unclear,0.950,Qualitative study on user perceptions of robots; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40498655,2025,Caution,none_or_unclear,both,0.550,General AI risks/opportunities framing; no specific failure mechanism studied empirically,q7_failuremode_v1,claude-sonnet-4-6
42078574,2026,Caution,both,generative,0.850,Measures diagnostic accuracy (misclassification) and explicitly notes hallucination rates (confabulation) in radiology AI,q7_failuremode_v1,claude-sonnet-4-6
38471511,2024,Caution,none_or_unclear,unclear,0.700,General discussion of risks/benefits of online self-diagnosis; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39787474,2025,Caution,misclassification,discriminative,0.850,AI facial measurement tool shows inaccurate predictions vs human operator benchmark,q7_failuremode_v1,claude-sonnet-4-6
37043172,2023,Caution,none_or_unclear,unclear,0.950,"General commentary on patient perspectives and AI adoption, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36478394,2023,Caution,none_or_unclear,unclear,0.700,Scoping review of reporting practices; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37863616,2023,Caution,misclassification,discriminative,0.550,"focuses on algorithmic bias and fairness in predictive AI models, no fabrication mentioned",q7_failuremode_v1,claude-sonnet-4-6
38579525,2024,Caution,none_or_unclear,generative,0.650,General risk framing about AI in capacity legislation; no specific failure mechanism measured,q7_failuremode_v1,claude-sonnet-4-6
39969263,2025,Caution,misclassification,generative,0.820,"Evaluates accuracy of LLM responses rated as correct/incorrect, not fabrication of citations",q7_failuremode_v1,claude-sonnet-4-6
38589940,2024,Caution,none_or_unclear,discriminative,0.550,General review of AI obstacles in ICU; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40954471,2025,Caution,none_or_unclear,generative,0.750,"Survey on attitudes/usage; no specific mechanism tested, general misinformation concerns mentioned",q7_failuremode_v1,claude-sonnet-4-6
39258420,2025,Caution,none_or_unclear,discriminative,0.550,Reporting quality assessment of ML models; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41228872,2025,Caution,none_or_unclear,discriminative,0.600,XAI review for predictive models; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38231630,2024,Caution,none_or_unclear,unclear,0.650,"General legal/liability framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39326732,2025,Caution,misclassification,generative,0.720,"Evaluates accuracy/quality of LLM answers; inaccuracies are wrong information, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
40246172,2025,Caution,misclassification,generative,0.720,"LLM evaluated for accuracy/validity of generated exam items, not fabrication per se",q7_failuremode_v1,claude-sonnet-4-6
42083979,2026,Caution,both,generative,0.850,LLMs hallucinate content and produce biased/inaccurate predictions in SUD contexts,q7_failuremode_v1,claude-sonnet-4-6
38300168,2024,Caution,confabulation,generative,0.720,DISCERN reliability assessment targets misinformation/fabricated health content from LLM,q7_failuremode_v1,claude-sonnet-4-6
41312268,2025,Caution,none_or_unclear,generative,0.850,Survey of physician perspectives on genAI; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
36396503,2022,Caution,misclassification,discriminative,0.700,Algorithmic bias implies miscalibrated predictions; discriminative models typical in healthcare bias discussions,q7_failuremode_v1,claude-sonnet-4-6
38839458,2024,Caution,confabulation,generative,0.880,"LLM generates inaccurate/missing medical content in patient pamphlets, not classification errors",q7_failuremode_v1,claude-sonnet-4-6
38011011,2024,Caution,none_or_unclear,generative,0.700,"General discussion of AI chatbot risks in clinical communication, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38667463,2024,Caution,misclassification,generative,0.920,"LLMs evaluated on classification accuracy for Alzheimer's detection, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39812885,2025,Caution,misclassification,both,0.920,Accuracy/classification errors compared across generative GPT4V and discriminative U-Net/ViT models,q7_failuremode_v1,claude-sonnet-4-6
38152714,2023,Caution,none_or_unclear,generative,0.750,"General ethical/risk framing of ChatGPT in plastic surgery, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
42044293,2026,Caution,none_or_unclear,generative,0.850,Survey study on perceptions/attitudes; no specific AI failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
40382588,2025,Caution,misclassification,generative,0.720,"Evaluates accuracy/reliability of chatbot responses, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41444826,2025,Caution,misclassification,discriminative,0.920,Commercial DL model evaluated for false negatives/sensitivity in ICH detection across CT scans,q7_failuremode_v1,claude-sonnet-4-6
38956284,2024,Caution,none_or_unclear,unclear,0.700,Systematic review of AI clinical effectiveness; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40684500,2025,Caution,none_or_unclear,unclear,0.850,General review of AI/robot therapy efficacy; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41056684,2025,Caution,none_or_unclear,discriminative,0.600,Qualitative study on acceptance of ML decision support; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39555212,2024,Caution,misclassification,generative,0.850,"LLMs scored on diagnostic accuracy against correct answers; wrong predictions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39111520,2024,Caution,misclassification,discriminative,0.750,Review of classifiers and risk-scoring models applied to ophthalmic registry data,q7_failuremode_v1,claude-sonnet-4-6
41870428,2026,Caution,misclassification,generative,0.720,"LLM response quality scored/evaluated for alignment accuracy, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37545428,2024,Caution,confabulation,generative,0.820,ChatGPT generated inaccurate surgical steps; experts detected fabricated/incorrect procedural details,q7_failuremode_v1,claude-sonnet-4-6
40036167,2025,Caution,none_or_unclear,unclear,0.850,General review of AI implementation frameworks; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
34541769,2021,Caution,none_or_unclear,unclear,0.850,Survey of student ML knowledge; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40275204,2025,Caution,misclassification,both,0.800,"Compares DL vs traditional models on classification performance; SHAP misalignment is interpretability, not confabulation",q7_failuremode_v1,claude-sonnet-4-6
41715946,2026,Caution,none_or_unclear,unclear,0.750,Framework development study; no specific AI failure mechanism evaluated empirically,q7_failuremode_v1,claude-sonnet-4-6
38924670,2024,Caution,none_or_unclear,generative,0.700,"General overview/commentary, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37755919,2023,Caution,none_or_unclear,unclear,0.850,"General discussion of AI in healthcare, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
35102337,2022,Caution,none_or_unclear,unclear,0.700,"Ethical/values framing around false positives/negatives, no specific AI mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41975441,2026,Caution,none_or_unclear,unclear,0.800,"General epistemological review, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38640741,2024,Caution,none_or_unclear,discriminative,0.550,Study examines user preferences for AI screening app vs dermatologist; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40476624,2025,Caution,none_or_unclear,unclear,0.850,General AI governance/ethics framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40380885,2025,Caution,misclassification,discriminative,0.950,"AI detection/analysis of lung nodules; false positives/negatives, sensitivity/specificity evaluated",q7_failuremode_v1,claude-sonnet-4-6
41649937,2026,Caution,misclassification,generative,0.750,"Evaluates ChatGPT output quality/accuracy scores, not fabrication; wrong ratings/predictions framing",q7_failuremode_v1,claude-sonnet-4-6
39542553,2025,Caution,none_or_unclear,unclear,0.850,General overview of AI in neurosurgery; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38329382,2024,Caution,misclassification,generative,0.820,"Evaluating quality/accuracy of LLM-generated differential diagnoses, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
39407969,2024,Caution,both,generative,0.820,covers accuracy/misclassification in diagnosis and hallucination/completeness concerns in LLM outputs,q7_failuremode_v1,claude-sonnet-4-6
40241839,2025,Caution,confabulation,generative,0.800,Highlights hallucinations/inaccurate generated content as primary risk in LLMs,q7_failuremode_v1,claude-sonnet-4-6
35641825,2022,Caution,none_or_unclear,unclear,0.700,"General usability/cognitive load framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41905749,2026,Caution,none_or_unclear,unclear,0.900,Survey study on student knowledge/attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41414851,2026,Caution,misclassification,discriminative,0.900,AI contouring tool produces geometric segmentation errors evaluated via DSC and dosimetric accuracy,q7_failuremode_v1,claude-sonnet-4-6
34982868,2022,Caution,misclassification,discriminative,0.850,"Reviews DL predictive models for surgical outcomes; bias/reproducibility concerns, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41202290,2025,Caution,none_or_unclear,generative,0.750,"Framework development paper; no specific failure mechanism evaluated, general evaluation standards",q7_failuremode_v1,claude-sonnet-4-6
40526634,2025,Caution,confabulation,generative,0.920,"Study focuses on hallucination, inaccuracy, and omission in LLM-generated clinical summaries",q7_failuremode_v1,claude-sonnet-4-6
41171592,2026,Caution,misclassification,generative,0.820,LLM accuracy/correctness scoring on medical questions; some misleading content borders confabulation but framed as accuracy evaluation,q7_failuremode_v1,claude-sonnet-4-6
40648973,2025,Caution,misclassification,generative,0.850,"Evaluates ChatGPT-4 accuracy/correctness on IBD clinical questions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41864789,2026,Caution,none_or_unclear,unclear,0.850,General framework for AI governance; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40706653,2025,Caution,misclassification,generative,0.850,"LLMs evaluated on accuracy/correctness of treatment planning responses, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37771250,2024,Caution,confabulation,generative,0.820,"LLM inability to provide accurate, up-to-date references highlights fabrication/unfaithful content issue",q7_failuremode_v1,claude-sonnet-4-6
38525252,2024,Caution,none_or_unclear,both,0.700,"General review of GenAI opportunities and ethical risks, no specific failure mechanism studied",q7_failuremode_v1,claude-sonnet-4-6
39417635,2024,Caution,misclassification,generative,0.880,"LLM evaluated for sensitivity/specificity in classifying resistance mechanisms, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
38710069,2024,Caution,misclassification,generative,0.820,"LLM evaluated for precision/recall in study identification, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
36453039,2022,Caution,misclassification,discriminative,0.750,"Review focuses on prediction models, poor validation, and misapplied classification in arthroplasty AI",q7_failuremode_v1,claude-sonnet-4-6
38158385,2024,Caution,misclassification,discriminative,0.950,"CNNs show inconsistent melanoma risk scoring/classification due to image variation, no fabrication involved",q7_failuremode_v1,claude-sonnet-4-6
37083166,2023,Caution,misclassification,generative,0.820,"LLM incorrectly interprets lab results; wrong/superficial classifications, not fabricated references",q7_failuremode_v1,claude-sonnet-4-6
40582296,2025,Caution,none_or_unclear,unclear,0.850,Psychometric instrument development study; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39868946,2025,Caution,misclassification,discriminative,0.700,biased datasets causing inaccurate predictions in diagnostic/predictive ML models,q7_failuremode_v1,claude-sonnet-4-6
38206661,2024,Caution,both,generative,0.850,LLM chatbot evaluated for factual inaccuracies (confabulation) and accuracy/misclassification of recommendations,q7_failuremode_v1,claude-sonnet-4-6
37819738,2023,Caution,none_or_unclear,generative,0.750,General review of ChatGPT challenges; no specific failure mechanism empirically described,q7_failuremode_v1,claude-sonnet-4-6
41678899,2026,Caution,none_or_unclear,unclear,0.900,Survey study on faculty AI readiness; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40520541,2025,Caution,misclassification,generative,0.820,"LLM accuracy/quality grading of responses; wrong/unsatisfactory answers, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
39311476,2025,Caution,none_or_unclear,unclear,0.950,"Media portrayal analysis, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37330053,2023,Caution,misclassification,discriminative,0.900,DLC segmentation model evaluated for geographic population bias and performance differences,q7_failuremode_v1,claude-sonnet-4-6
40137413,2025,Caution,misclassification,generative,0.900,"ChatGPT evaluated for accuracy of surgical recommendations, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40971869,2025,Caution,misclassification,generative,0.820,"LLM accuracy/ratings evaluated for correctness, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
36371947,2022,Caution,misclassification,discriminative,0.750,Reviews diagnostic accuracy of deep learning classifiers in radiology; no confabulation discussed,q7_failuremode_v1,claude-sonnet-4-6
37081503,2023,Caution,none_or_unclear,unclear,0.850,General AI ethics/policy framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
36088478,2022,Caution,misclassification,discriminative,0.750,Focuses on evaluating predictive performance of AI classifiers/detectors in pathology imaging,q7_failuremode_v1,claude-sonnet-4-6
34446266,2021,Caution,none_or_unclear,unclear,0.850,Systematic review of patient attitudes; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39481415,2024,Caution,none_or_unclear,discriminative,0.550,General AI standardization/validation recommendations; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40908794,2026,Caution,none_or_unclear,discriminative,0.500,"Review of DL drug discovery; no specific failure mechanism described, general challenges framing",q7_failuremode_v1,claude-sonnet-4-6
41150165,2025,Caution,both,generative,0.950,Explicitly measures both diagnostic accuracy (misclassification) and hallucination rate (confabulation) for GPT-4o,q7_failuremode_v1,claude-sonnet-4-6
38906540,2024,Caution,none_or_unclear,unclear,0.700,"General overview/commentary on AI in mental health, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38335017,2024,Caution,misclassification,generative,0.880,"Evaluates ChatGPT accuracy/correctness on medical exam questions, not fabrication.",q7_failuremode_v1,claude-sonnet-4-6
40506189,2025,Caution,none_or_unclear,unclear,0.700,"General AI risk/liability framing in elder care, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40597244,2025,Caution,none_or_unclear,unclear,0.850,Survey study on therapist attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41207975,2026,Caution,misclassification,generative,0.820,LLM response quality/accuracy scored by raters; no fabrication mechanism explicitly described,q7_failuremode_v1,claude-sonnet-4-6
33772149,2021,Caution,none_or_unclear,discriminative,0.600,General review of AI adoption challenges; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38810498,2024,Caution,none_or_unclear,generative,0.700,Evaluation framework for LLMs in clinical nursing; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
38096321,2023,Caution,misclassification,discriminative,0.850,"Review of NLP predictive models for triage outcomes; focuses on prediction accuracy and bias, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40087237,2025,Caution,none_or_unclear,discriminative,0.500,General overview of AI in nutrition; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39466245,2024,Caution,misclassification,both,0.820,"Evaluates diagnostic accuracy of LLMs and physicians; wrong diagnoses, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37379882,2023,Caution,confabulation,generative,0.750,Letter about ChatGPT-4 responses; appropriateness/readability implies fabrication or accuracy concerns,q7_failuremode_v1,claude-sonnet-4-6
41289538,2025,Caution,none_or_unclear,unclear,0.850,General ethical/pedagogical framing; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40346307,2025,Caution,none_or_unclear,discriminative,0.500,Scoping review of AI translation gap; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37245525,2023,Caution,misclassification,discriminative,0.800,"Review of DL models for OCT segmentation, classification, and prediction tasks with performance gaps",q7_failuremode_v1,claude-sonnet-4-6
36356939,2023,Caution,none_or_unclear,discriminative,0.500,"General review of AI in obstetrics, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40510580,2025,Caution,misclassification,generative,0.720,"GPT-4 scored on ethical alignment accuracy; errors are wrong recommendations, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
33480150,2021,Caution,none_or_unclear,discriminative,0.550,Philosophical analysis of ML bias in diagnostics; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38312282,2024,Caution,confabulation,generative,0.850,"LLM lacked citations/sources, flagged for absent references and fabricated-style unreliability",q7_failuremode_v1,claude-sonnet-4-6
40971613,2025,Caution,misclassification,discriminative,0.550,"Framework addresses fairness/bias in AI predictions; discriminative models implied, no confabulation mentioned",q7_failuremode_v1,claude-sonnet-4-6
39912129,2025,Caution,none_or_unclear,unclear,0.850,"Ethical/governance framing about diffused responsibilities, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41709519,2026,Caution,none_or_unclear,unclear,0.850,"General ethical/epistemic framing of AI in diabetes care, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39299574,2024,Caution,misclassification,discriminative,0.700,UQ for predictive/segmentation AI models; focus on failure detection and miscalibration,q7_failuremode_v1,claude-sonnet-4-6
42100249,2026,Caution,misclassification,generative,0.820,"LLMs evaluated for clinical reliability/accuracy scores, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
38750604,2024,Caution,both,generative,0.820,LLMs show inaccurate numerical assignments (misclassification) and unreliable threshold definitions suggesting fabrication tendencies,q7_failuremode_v1,claude-sonnet-4-6
34460977,2022,Caution,misclassification,discriminative,0.600,contextual/algorithmic bias causing wrong predictions when applied across different populations,q7_failuremode_v1,claude-sonnet-4-6
38668040,2024,Caution,none_or_unclear,generative,0.750,"General review of LLM applications in oncology, no specific failure mechanism evaluated",q7_failuremode_v1,claude-sonnet-4-6
40966881,2026,Caution,none_or_unclear,unclear,0.850,"General AI adoption roadmap editorial, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38875597,2024,Caution,confabulation,generative,0.950,LLMs fabricated nonexistent references; citation accuracy explicitly measured as core finding,q7_failuremode_v1,claude-sonnet-4-6
40079276,2025,Caution,both,generative,0.850,LLMs show hallucination in referencing guidelines and misclassification in prescribing accuracy,q7_failuremode_v1,claude-sonnet-4-6
38032695,2023,Caution,none_or_unclear,generative,0.850,General curriculum reform discussion; no specific failure mechanism analyzed,q7_failuremode_v1,claude-sonnet-4-6
37740080,2024,Caution,misclassification,discriminative,0.450,"False claims of checklist adherence; meta-research on reporting errors, no clear AI failure mechanism",q7_failuremode_v1,claude-sonnet-4-6
41761593,2026,Caution,misclassification,generative,0.820,"Evaluates accuracy and quality scores of LLM responses, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
40810381,2025,Caution,misclassification,generative,0.820,"LLM accuracy/safety scored by surgeons; wrong answers, not fabricated references",q7_failuremode_v1,claude-sonnet-4-6
38560958,2024,Caution,none_or_unclear,generative,0.750,General review of LLM uses in nursing; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
40349630,2025,Caution,none_or_unclear,unclear,0.700,"General AI safety/oversight framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
34607754,2021,Caution,none_or_unclear,unclear,0.850,Policy/ethics report on data sharing; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38486402,2024,Caution,none_or_unclear,generative,0.750,"General review of LLM opportunities/challenges in medical education, no specific failure mechanism studied",q7_failuremode_v1,claude-sonnet-4-6
37530687,2023,Caution,both,generative,0.920,fabricated/nonexistent references plus inaccurate diagnostic pathway recommendations described,q7_failuremode_v1,claude-sonnet-4-6
35249179,2022,Caution,misclassification,discriminative,0.850,Classification algorithms with wrong/inadequate predictions; detection/segmentation model on chest X-rays,q7_failuremode_v1,claude-sonnet-4-6
40578392,2025,Caution,none_or_unclear,unclear,0.950,Survey of workforce attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41006953,2026,Caution,confabulation,generative,0.850,"Focuses on LLM hallucinations, misinformation, and unfaithful summarization of medical literature",q7_failuremode_v1,claude-sonnet-4-6
41561161,2025,Caution,misclassification,generative,0.880,"LLMs evaluated on diagnostic accuracy and fairness in periodontal classification, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
35524301,2022,Caution,none_or_unclear,discriminative,0.500,Qualitative study on physician attitudes toward CDSS; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39523249,2024,Caution,none_or_unclear,discriminative,0.500,General review of ML in psychiatry; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37974429,2024,Caution,none_or_unclear,generative,0.700,General appraisal of ChatGPT in education; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41074655,2026,Caution,none_or_unclear,unclear,0.850,Qualitative study on patient perspectives; no specific AI failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
39814698,2025,Caution,misclassification,generative,0.850,"Evaluating LLM accuracy on medical exam questions; wrong answers, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39420149,2024,Caution,misclassification,discriminative,0.900,Focus on predictive performance disparities and bias in medical image classification models,q7_failuremode_v1,claude-sonnet-4-6
39070149,2024,Caution,misclassification,generative,0.720,"Evaluates accuracy of chatbot responses; incorrect/misleading answers are wrong outputs, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
40991734,2025,Caution,none_or_unclear,generative,0.550,Reply about systematic review methodology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40780075,2025,Caution,misclassification,discriminative,0.900,"Reviews predictive classification ML models for child protection, focusing on bias and performance metrics",q7_failuremode_v1,claude-sonnet-4-6
38860829,2024,Caution,none_or_unclear,unclear,0.700,General AI risks and policy framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37566454,2023,Caution,none_or_unclear,generative,0.750,General ethical framing; no specific confabulation or misclassification mechanism described,q7_failuremode_v1,claude-sonnet-4-6
42031419,2026,Caution,confabulation,generative,0.850,"CAIS produces clinical summaries with hallucinations, omissions, and factual inaccuracies — fabrication errors",q7_failuremode_v1,claude-sonnet-4-6
37200609,2023,Caution,none_or_unclear,unclear,0.700,"Policy/editorial framing about AI use in submissions, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37285018,2023,Caution,misclassification,generative,0.900,"LLM accuracy on quiz questions measured; wrong answers are classification errors, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
35107127,2022,Caution,none_or_unclear,discriminative,0.500,"General overview of ML in acute care, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41246140,2024,Caution,none_or_unclear,unclear,0.850,Bibliometric study of research trends; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41188691,2025,Caution,none_or_unclear,generative,0.600,General analysis of AI in nursing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38875562,2024,Caution,none_or_unclear,generative,0.750,Framework/guidelines paper; no specific failure mechanism evaluated empirically,q7_failuremode_v1,claude-sonnet-4-6
37729277,2023,Caution,none_or_unclear,generative,0.650,"General commentary on AI/chatbots in healthcare, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38418276,2024,Caution,misclassification,discriminative,0.800,"Systematic review of predictive/diagnostic AI models; bias and performance concerns, no fabrication mentioned",q7_failuremode_v1,claude-sonnet-4-6
35475959,2022,Caution,none_or_unclear,unclear,0.850,"General ethics/governance framework paper, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36599634,2023,Caution,none_or_unclear,unclear,0.950,General public perception study; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39299730,2025,Caution,none_or_unclear,discriminative,0.500,Ethical/philosophical critique of XAI-CDSS; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
33940363,2021,Caution,misclassification,discriminative,0.800,Geographic dataset mismatch causing poor generalizability and biased predictions in stroke ML models,q7_failuremode_v1,claude-sonnet-4-6
37568980,2023,Caution,none_or_unclear,generative,0.750,"Narrative review of general benefits/concerns, no specific failure mechanism studied",q7_failuremode_v1,claude-sonnet-4-6
39449122,2024,Caution,misclassification,discriminative,0.900,CT-FFR AI software produces inconsistent predictions leading to diagnostic misclassification,q7_failuremode_v1,claude-sonnet-4-6
38185022,2024,Caution,none_or_unclear,generative,0.650,"General ethics/AI framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38015597,2023,Caution,none_or_unclear,generative,0.800,"focuses on data security risks, not confabulation or misclassification mechanisms",q7_failuremode_v1,claude-sonnet-4-6
41832494,2026,Caution,misclassification,generative,0.820,"Evaluates LLM accuracy/correctness of clinical answers, not fabrication of references",q7_failuremode_v1,claude-sonnet-4-6
37352995,2023,Caution,none_or_unclear,unclear,0.850,General curriculum/education framing; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40239208,2025,Caution,misclassification,generative,0.720,"Evaluates response quality/accuracy scores of LLMs, not fabrication specifically",q7_failuremode_v1,claude-sonnet-4-6
40825884,2025,Caution,none_or_unclear,unclear,0.700,Policy/governance framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
33820530,2021,Caution,misclassification,discriminative,0.850,"Systematic review of ML risk prediction and subtype classification models, focusing on prediction validity and generalization.",q7_failuremode_v1,claude-sonnet-4-6
41868294,2026,Caution,misclassification,generative,0.900,"GPT-4 evaluated for decision accuracy/agreement vs expert panel, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40468627,2025,Caution,none_or_unclear,unclear,0.850,Reporting guidelines paper; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40407404,2025,Caution,none_or_unclear,unclear,0.850,Survey study on patient perceptions; no AI failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
42089027,2026,Caution,none_or_unclear,unclear,0.700,Design/perspective paper; no specific failure mechanism described.,q7_failuremode_v1,claude-sonnet-4-6
37899961,2023,Caution,none_or_unclear,generative,0.700,"General review of safety/explainability gaps, no specific confabulation or misclassification mechanism described",q7_failuremode_v1,claude-sonnet-4-6
35573928,2021,Caution,none_or_unclear,discriminative,0.500,Survey on interpretability of DNNs; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41425735,2025,Caution,both,generative,0.900,LLMs show misclassification (low precision/sensitivity) and hallucinations (fabricated interactions),q7_failuremode_v1,claude-sonnet-4-6
40958684,2025,Caution,none_or_unclear,generative,0.700,Survey on adoption patterns; concerns mentioned but no specific failure mechanism studied,q7_failuremode_v1,claude-sonnet-4-6
32797308,2021,Caution,none_or_unclear,unclear,0.700,"General overview of AI integration challenges, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40055746,2025,Caution,misclassification,discriminative,0.700,"Focus on diagnostic accuracy, algorithmic bias, predictive capacity in clinical decision support systems",q7_failuremode_v1,claude-sonnet-4-6
41629669,2026,Caution,none_or_unclear,both,0.600,Systematic review of agentic AI; no specific confabulation or misclassification mechanism analyzed,q7_failuremode_v1,claude-sonnet-4-6
40454208,2025,Caution,misclassification,discriminative,0.950,Classification model for MRI pathologies with poor accuracy and specificity metrics,q7_failuremode_v1,claude-sonnet-4-6
40048389,2025,Caution,confabulation,generative,0.820,"Focuses on LLM hallucinations, biases, and unreliable generative outputs in radiology",q7_failuremode_v1,claude-sonnet-4-6
38913480,2024,Caution,none_or_unclear,unclear,0.550,"Conceptual/theoretical paper about ML for patient decision modeling, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
